Number of Hyperparam Combinations: 216
Number of Runs per Hyperparam Set: 5

Hyperparam Tuple                                             | Training Loss Avg       | Training Accuracy Avg   | Validation Loss Avg     | Validation Acc Avg
(256, 'relu', 0.5, 256, 'relu', 0.1, 128, 'relu', 0.2)       | 71.3937614440918        | 0.8484848618507386      | 114.18373413085938      | 0.833766233921051 
(128, 'relu', 0.1, 128, 'relu', 0.2, 128, 'relu', 0.2)       | 56.22786293029785       | 0.9030303239822388      | 163.25615844726562      | 0.8415584444999695
(256, 'relu', 0.1, 128, 'relu', 0.2, 128, 'relu', 0.2)       | 26.00989637374878       | 0.939393961429596       | 160.77657012939454      | 0.8415584444999695
(128, 'relu', 0.2, 128, 'relu', 0.2, 128, 'relu', 0.2)       | 60.95077476501465       | 0.860606062412262       | 153.40174865722656      | 0.8441558480262756
(256, 'relu', 0.2, 128, 'relu', 0.2, 128, 'relu', 0.2)       | 56.58714218139649       | 0.8969697117805481      | 121.85277557373047      | 0.8389610409736633
(128, 'relu', 0.5, 128, 'relu', 0.2, 128, 'relu', 0.2)       | 251.70350036621093      | 0.6969696998596191      | 125.92657470703125      | 0.8051948070526123
(256, 'relu', 0.5, 128, 'relu', 0.2, 128, 'relu', 0.2)       | 198.72173004150392      | 0.7696969628334045      | 138.70480499267578      | 0.7974025845527649
(128, 'relu', 0.1, 256, 'relu', 0.2, 128, 'relu', 0.2)       | 12.959328673756682      | 0.95757577419281        | 141.06548767089845      | 0.8545454621315003
(256, 'relu', 0.1, 256, 'relu', 0.2, 128, 'relu', 0.2)       | 29.732980394363402      | 0.9454545617103577      | 151.15767822265624      | 0.8389610409736633
(128, 'relu', 0.2, 256, 'relu', 0.2, 128, 'relu', 0.2)       | 93.76731033325196       | 0.860606062412262       | 113.94937133789062      | 0.8311688303947449
(256, 'relu', 0.2, 256, 'relu', 0.2, 128, 'relu', 0.2)       | 27.581305694580077      | 0.9454545617103577      | 111.11136169433594      | 0.8389610409736633
(128, 'relu', 0.5, 256, 'relu', 0.2, 128, 'relu', 0.2)       | 167.25181579589844      | 0.7696969747543335      | 104.49886016845703      | 0.8051947951316833
(256, 'relu', 0.5, 256, 'relu', 0.2, 128, 'relu', 0.2)       | 89.64528427124023       | 0.818181824684143       | 93.96260833740234       | 0.849350655078888 
(128, 'relu', 0.1, 128, 'relu', 0.05, 256, 'relu', 0.2)      | 27.993619918823242      | 0.9636363863945008      | 171.5975128173828       | 0.833766233921051 
(256, 'relu', 0.1, 128, 'relu', 0.05, 256, 'relu', 0.2)      | 3.289864110946655       | 0.9878787994384766      | 134.2676574707031       | 0.849350655078888 
(128, 'relu', 0.2, 128, 'relu', 0.05, 256, 'relu', 0.2)      | 36.4517936706543        | 0.9151515245437623      | 170.0889678955078       | 0.8415584444999695
(256, 'relu', 0.2, 128, 'relu', 0.05, 256, 'relu', 0.2)      | 43.2746298789978        | 0.9151515245437623      | 139.4697998046875       | 0.8467532515525817
(128, 'relu', 0.5, 128, 'relu', 0.05, 256, 'relu', 0.2)      | 151.14113159179686      | 0.818181824684143       | 139.8512985229492       | 0.8363636374473572
(256, 'relu', 0.5, 128, 'relu', 0.05, 256, 'relu', 0.2)      | 87.12212600708008       | 0.8606060743331909      | 142.78307342529297      | 0.8441558480262756
(128, 'relu', 0.1, 256, 'relu', 0.05, 256, 'relu', 0.2)      | 18.398907470703126      | 0.9696969866752625      | 185.45926971435546      | 0.8311688303947449
(256, 'relu', 0.1, 256, 'relu', 0.05, 256, 'relu', 0.2)      | 18.188306665420534      | 0.95757577419281        | 166.81800689697266      | 0.8519480586051941
(128, 'relu', 0.2, 256, 'relu', 0.05, 256, 'relu', 0.2)      | 45.316083908081055      | 0.9454545617103577      | 176.12317504882813      | 0.8545454621315003
(256, 'relu', 0.2, 256, 'relu', 0.05, 256, 'relu', 0.2)      | 26.473051071166992      | 0.9454545617103577      | 119.54916534423828      | 0.8571428656578064
(128, 'relu', 0.5, 256, 'relu', 0.05, 256, 'relu', 0.2)      | 138.44281463623048      | 0.7818181872367859      | 140.4494400024414       | 0.7974025845527649
(256, 'relu', 0.5, 256, 'relu', 0.05, 256, 'relu', 0.2)      | 100.60144805908203      | 0.8424242377281189      | 140.4026611328125       | 0.8415584444999695
(128, 'relu', 0.1, 128, 'relu', 0.1, 256, 'relu', 0.2)       | 46.98359909057617       | 0.9272727489471435      | 155.43265533447266      | 0.8441558480262756
(256, 'relu', 0.1, 128, 'relu', 0.1, 256, 'relu', 0.2)       | 35.23100099563599       | 0.9454545736312866      | 148.3326858520508       | 0.8389610409736633
(128, 'relu', 0.2, 128, 'relu', 0.1, 256, 'relu', 0.2)       | 58.81716690063477       | 0.8909090995788574      | 147.18254852294922      | 0.8259740233421325
(256, 'relu', 0.2, 128, 'relu', 0.1, 256, 'relu', 0.2)       | 35.070048332214355      | 0.9333333492279052      | 141.36073455810546      | 0.8441558480262756
(128, 'relu', 0.5, 128, 'relu', 0.1, 256, 'relu', 0.2)       | 227.37006530761718      | 0.8                     | 142.76457977294922      | 0.8207792162895202
(256, 'relu', 0.5, 128, 'relu', 0.1, 256, 'relu', 0.2)       | 134.4620346069336       | 0.8060606122016907      | 144.56032104492186      | 0.8207792162895202
(128, 'relu', 0.1, 256, 'relu', 0.1, 256, 'relu', 0.2)       | 39.52202401161194       | 0.9212121367454529      | 198.70928955078125      | 0.8389610409736633
(256, 'relu', 0.1, 256, 'relu', 0.1, 256, 'relu', 0.2)       | 10.028780365712715      | 0.9818181991577148      | 141.75302429199218      | 0.8571428656578064
(128, 'relu', 0.2, 256, 'relu', 0.1, 256, 'relu', 0.2)       | 34.45780868530274       | 0.939393949508667       | 193.03107757568358      | 0.815584409236908 
(256, 'relu', 0.2, 256, 'relu', 0.1, 256, 'relu', 0.2)       | 25.68245506286621       | 0.9515151500701904      | 177.01942138671876      | 0.849350655078888 
(128, 'relu', 0.5, 256, 'relu', 0.1, 256, 'relu', 0.2)       | 105.81092567443848      | 0.8424242496490478      | 146.40257720947267      | 0.8363636374473572
(256, 'relu', 0.5, 256, 'relu', 0.1, 256, 'relu', 0.2)       | 95.83236732482911       | 0.8545454621315003      | 120.93365783691407      | 0.8259740233421325
(128, 'relu', 0.1, 128, 'relu', 0.2, 256, 'relu', 0.2)       | 51.258114624023435      | 0.8909091114997864      | 178.2157745361328       | 0.8259740233421325
(256, 'relu', 0.1, 128, 'relu', 0.2, 256, 'relu', 0.2)       | 14.802985191345215      | 0.9636363744735718      | 125.55702209472656      | 0.8467532515525817
(128, 'relu', 0.2, 128, 'relu', 0.2, 256, 'relu', 0.2)       | 85.83964538574219       | 0.878787887096405       | 143.29068450927736      | 0.8389610409736633
(256, 'relu', 0.2, 128, 'relu', 0.2, 256, 'relu', 0.2)       | 23.65682258605957       | 0.921212124824524       | 128.0266357421875       | 0.8181818127632141
(128, 'relu', 0.5, 128, 'relu', 0.2, 256, 'relu', 0.2)       | 187.5354782104492       | 0.8                     | 119.2729248046875       | 0.8129870057106018
(256, 'relu', 0.5, 128, 'relu', 0.2, 256, 'relu', 0.2)       | 140.15415115356444      | 0.800000011920929       | 119.14454193115235      | 0.8415584444999695
(128, 'relu', 0.1, 256, 'relu', 0.2, 256, 'relu', 0.2)       | 36.63203431195579       | 0.939393961429596       | 207.43761291503907      | 0.833766233921051 
(256, 'relu', 0.1, 256, 'relu', 0.2, 256, 'relu', 0.2)       | 26.186019134521484      | 0.9696969747543335      | 200.81837310791016      | 0.8363636374473572
(128, 'relu', 0.2, 256, 'relu', 0.2, 256, 'relu', 0.2)       | 79.58964538574219       | 0.9151515364646912      | 187.70904541015625      | 0.8415584444999695
(256, 'relu', 0.2, 256, 'relu', 0.2, 256, 'relu', 0.2)       | 17.162441158294676      | 0.9212121367454529      | 127.76457824707032      | 0.8363636374473572
(128, 'relu', 0.5, 256, 'relu', 0.2, 256, 'relu', 0.2)       | 244.89046630859374      | 0.7636363625526428      | 174.33084411621093      | 0.7896103858947754
(256, 'relu', 0.5, 256, 'relu', 0.2, 256, 'relu', 0.2)       | 104.01666870117188      | 0.8606060743331909      | 113.60333251953125      | 0.8441558480262756
